id;title;author;year-birth;year-death;year-worldcat;year-ref;language;downloads;subjects;shortauthor;shorttitle;worldcaturl
PG8404;Jane Talbot;Brown, Charles Brockden;1771.0;1810.0;1859.0;1800;['en'];14;{'Epistolary fiction'};Charles+Brown;Jane+Talbot;https://www.worldcat.org/search?q=Charles+Brown+Jane+Talbot&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG1461;A Legend of Montrose;Scott, Walter;1771.0;1832.0;1800.0;1800;['en'];103;{'Montrose, James Graham, Marquis of, 1612-1650 -- Fiction', 'Historical fiction', 'Scotland -- History -- Charles I, 1625-1649 -- Fiction'};Walter+Scott;Legend+Montrose;https://www.worldcat.org/search?q=Walter+Scott+Legend+Montrose&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG45678;Tales of the Covenanters;Guthrie, Ellen Emma;;;1800.0;1800;['en'];20;{'Covenanters -- Fiction'};Ellen+Guthrie;Tales+Covenanters;https://www.worldcat.org/search?q=Ellen+Guthrie+Tales+Covenanters&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG18052;Medoline Selwyn's Work;Colter, J. J., Mrs.;;;1800.0;1800;['en'];14;{'Fiction'};Mrs+Colter;Medoline+Selwyn;https://www.worldcat.org/search?q=Mrs+Colter+Medoline+Selwyn&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG21579;"Snarleyyow; or, The Dog Fiend";Marryat, Frederick;1792.0;1848.0;1800.0;1800;['en'];24;{'Historical fiction', 'Seafaring life -- Fiction', 'Great Britain. Royal Navy -- Fiction', 'Dogs -- Fiction'};Frederick+Marryat;Snarleyyow+Fiend;https://www.worldcat.org/search?q=Frederick+Marryat+Snarleyyow+Fiend&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG42024;A cup of sweets, that can never cloy: or, delightful tales for good children;Semple, Elizabeth, active 1804-1816;;;1804.0;1804;['en'];45;"{'Children -- Conduct of life -- Juvenile fiction', ""Children's stories"", 'Conduct of life -- Juvenile fiction'}";Elizabeth+Semple;sweets+that;https://www.worldcat.org/search?q=Elizabeth+Semple+sweets+that&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG49806;"Addie's Husband; or, Through clouds to sunshine";Gordon Smythies, Mrs.;;1883.0;1800.0;1800;['en'];25;{'Dime novels', 'England -- Social life and customs -- 19th century -- Fiction', 'Husband and wife -- Fiction'};Smythies+Gordon;Addie+Husband;https://www.worldcat.org/search?q=Smythies+Gordon+Addie+Husband&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG471;The Bride of Lammermoor;Scott, Walter;1771.0;1832.0;1800.0;1800;['en'];222;{'Psychological fiction', 'Scotland -- Fiction', 'Love stories', 'Historical fiction', 'Women murderers -- Fiction', 'Arranged marriage -- Fiction'};Walter+Scott;Bride+Lammermoor;https://www.worldcat.org/search?q=Walter+Scott+Bride+Lammermoor&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG32223;"Specimens of German Romance; Vol. II. Master Flea";Hoffmann, E. T. A. (Ernst Theodor Amadeus);1776.0;1822.0;2014.0;1809;['en'];48;{'German fiction -- Translations into English'};Hoffmann;Specimens+German;https://www.worldcat.org/search?q=Hoffmann+Specimens+German&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7987;"The Fair Maid of Perth; Or, St. Valentine's Day";Scott, Walter;1771.0;1832.0;1800.0;1800;['en'];67;{'Social classes -- Fiction', 'Perth (Scotland) -- Fiction', 'Scotland -- History -- Robert III, 1390-1406 -- Fiction', 'Nobility -- Fiction', 'Merchants -- Fiction', 'Historical fiction'};Walter+Scott;Fair+Maid;https://www.worldcat.org/search?q=Walter+Scott+Fair+Maid&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG49635;Attila: A Romance. Vol. II.;James, G. P. R. (George Payne Rainsford);;1860.0;1800.0;1800;['en'];2;{'Attila, -453 -- Fiction'};James;Attila+Romance;https://www.worldcat.org/search?q=James+Attila+Romance&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG42671;Pride and Prejudice;Austen, Jane;1775.0;1817.0;2008.0;1806;['en'];1963;{'Sisters -- Fiction', 'Social classes -- Fiction', 'Courtship -- Fiction', 'England -- Fiction', 'Love stories', 'Domestic fiction', 'Young women -- Fiction'};Jane+Austen;Pride+Prejudice;https://www.worldcat.org/search?q=Jane+Austen+Pride+Prejudice&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG37005;The Devil's Elixir, Vol. 2 (of 2);Hoffmann, E. T. A. (Ernst Theodor Amadeus);1776.0;1822.0;1829.0;1809;['en'];56;{'Gothic fiction'};Hoffmann;Devil+Elixir;https://www.worldcat.org/search?q=Hoffmann+Devil+Elixir&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG49947;The Alhambra;Irving, Washington;1783.0;1859.0;1800.0;1800;['en'];270;{'Spain -- Social life and customs', 'Palaces -- Spain -- Granada', 'Alhambra (Granada, Spain) -- Fiction', 'Irving, Washington, 1783-1859 -- Travel -- Spain', 'Palaces -- Spain -- Granada -- Fiction', 'Spain -- Social life and customs -- Fiction', 'Alhambra (Granada, Spain)'};Washington+Irving;Alhambra;https://www.worldcat.org/search?q=Washington+Irving+Alhambra&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG105;Persuasion;Austen, Jane;1775.0;1817.0;2007.0;1806;['en'];4044;{'Rejection (Psychology) -- Fiction', 'Dysfunctional families -- Fiction', 'Young women -- Fiction', 'Ship captains -- Fiction', 'Regency fiction', 'Psychological fiction', 'Love stories', 'England -- Social life and customs -- 19th century -- Fiction', 'Motherless families -- Fiction', 'First loves -- Fiction'};Jane+Austen;Persuasion;https://www.worldcat.org/search?q=Jane+Austen+Persuasion&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG28768;The History of Little King Pippin: With an Account of the Melancholy Death of Four Naughty Boys, Who were Devoured by Wild Beasts. And the Wonderful Delivery of Master Harry Harmless, by a Little White Horse.;Bewick, Thomas;1753.0;1828.0;1800.0;1800;['en'];14;{'Conduct of life -- Juvenile fiction'};Thomas+Bewick;History+Little;https://www.worldcat.org/search?q=Thomas+Bewick+History+Little&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG44252;Richelieu: A Tale of France, v. 1/3;James, G. P. R. (George Payne Rainsford);;1860.0;1800.0;1800;['en'];25;{'Richelieu, Armand Jean du Plessis, duc de, 1585-1642 -- Fiction'};James;Richelieu+Tale;https://www.worldcat.org/search?q=James+Richelieu+Tale&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG34629;"The Mysterious Wanderer; Vol. II";Reeve, Sophia;;;1807.0;1807;['en'];3;{'Fiction'};Sophia+Reeve;Mysterious+Wanderer;https://www.worldcat.org/search?q=Sophia+Reeve+Mysterious+Wanderer&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG22841;Mr. Joseph Hanson, The Haberdasher;Mitford, Mary Russell;1787.0;1855.0;1800.0;1800;['en'];3;{'City and town life -- Fiction', 'Short stories'};Mary+Mitford;Joseph+Hanson;https://www.worldcat.org/search?q=Mary+Mitford+Joseph+Hanson&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG36164;"Flower, Fruit, and Thorn Pieces;: or, the Wedded Life, Death, and Marriage of Firmian Stanislaus Siebenkaes, Parish Advocate in the Burgh of Kuhschnappel.";Jean Paul;1763.0;1825.0;2003.0;1804;['en'];122;{'German fiction -- Translations into English'};Paul+Jean;Flower+Fruit;https://www.worldcat.org/search?q=Paul+Jean+Flower+Fruit&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG842;Memoirs of Carwin the Biloquist (A Fragment);Brown, Charles Brockden;1771.0;1810.0;1958.0;1800;['en'];138;{'Ventriloquists -- Fiction'};Charles+Brown;Memoirs+Carwin;https://www.worldcat.org/search?q=Charles+Brown+Memoirs+Carwin&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG1424;Castle Rackrent;Edgeworth, Maria;1767.0;1849.0;1800.0;1800;['en'];208;{'Administration of estates -- Fiction', 'Ireland -- Social life and customs -- Fiction', 'Rich people -- Fiction', 'Pastoral fiction', 'Poor families -- Fiction', 'Ireland -- Fiction', 'Landlord and tenant -- Fiction', 'Domestic fiction', 'Rural conditions -- Fiction', 'Landowners -- Fiction'};Maria+Edgeworth;Castle+Rackrent;https://www.worldcat.org/search?q=Maria+Edgeworth+Castle+Rackrent&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG31787;The Bird and Insects' Post Office;Bloomfield, Robert;1766.0;1823.0;2013.0;1804;['en'];70;"{'Birds -- Juvenile fiction', ""Children's stories"", 'Animal behavior -- Juvenile fiction', 'Insects -- Juvenile fiction'}";Robert+Bloomfield;Bird+Insects;https://www.worldcat.org/search?q=Robert+Bloomfield+Bird+Insects&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG6428;The Surgeon's Daughter;Scott, Walter;1771.0;1832.0;1800.0;1800;['en'];42;{'Scots -- India -- Fiction', 'India -- Fiction'};Walter+Scott;Surgeon+Daughter;https://www.worldcat.org/search?q=Walter+Scott+Surgeon+Daughter&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG28180;"Hanover; Or The Persecution of the Lowly: A Story of the Wilmington Massacre.";Thorne, Jack;1863.0;;1800.0;1800;['en'];18;{'African Americans -- North Carolina -- Wilmington -- Fiction', 'Wilmington (N.C.) -- History -- Fiction'};Jack+Thorne;Hanover+Persecution;https://www.worldcat.org/search?q=Jack+Thorne+Hanover+Persecution&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG49650;"Arrah Neil; or, Times of Old";James, G. P. R. (George Payne Rainsford);;1860.0;1800.0;1800;['en'];5;{'Historical fiction', 'Great Britain -- History -- Civil War, 1642-1649 -- Fiction'};James;Arrah+Neil;https://www.worldcat.org/search?q=James+Arrah+Neil&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG31100;The Complete Project Gutenberg Works of Jane Austen: A Linked Index of all PG Editions of Jane Austen;Austen, Jane;1775.0;1817.0;2006.0;1806;['en'];550;{'Love stories, English', 'England -- Social life and customs -- Fiction'};Jane+Austen;Complete+Project;https://www.worldcat.org/search?q=Jane+Austen+Complete+Project&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG2527;The Sorrows of Young Werther;Goethe, Johann Wolfgang von;1749.0;1832.0;2003.0;1800;['en'];2789;{'Unrequited love -- Fiction', 'Young men -- Germany -- Fiction', 'Germany -- Social life and customs -- Fiction'};Johann+Goethe;Sorrows+Young;https://www.worldcat.org/search?q=Johann+Goethe+Sorrows+Young&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG43050;A New History of Blue Beard: For the Amusement of Little Lack Beard, and His Pretty Sisters;Gaffer Black Beard;;;1804.0;1804;['en'];6;{'Bluebeard (Legendary character) -- Juvenile fiction', 'Fairy tales', 'Curiosity -- Juvenile fiction'};Black+Gaffer;History+Blue;https://www.worldcat.org/search?q=Black+Gaffer+History+Blue&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG946;Lady Susan;Austen, Jane;1775.0;1817.0;2008.0;1806;['en'];1099;{'Mate selection -- Fiction', 'Epistolary fiction', 'England -- Fiction', 'Widows -- Fiction', 'Mothers and daughters -- Fiction'};Jane+Austen;Lady+Susan;https://www.worldcat.org/search?q=Jane+Austen+Lady+Susan&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG37043;Jill's Red Bag;Le Feuvre, Amy;;1929.0;1800.0;1800;['en'];15;{'Governesses -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Brothers and sisters -- Juvenile fiction', 'Christian life -- Juvenile fiction'};Amy+Feuvre;Jill;https://www.worldcat.org/search?q=Amy+Feuvre+Jill&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG37908;"Adeline Mowbray; or, The Mother and Daughter";Opie, Amelia;1769.0;1853.0;1805.0;1805;['en'];62;{'Unmarried couples -- Fiction', 'Mothers and daughters -- Fiction', 'Feminist fiction', 'Domestic fiction'};Amelia+Opie;Adeline+Mowbray;https://www.worldcat.org/search?q=Amelia+Opie+Adeline+Mowbray&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG36494;The Devil's Elixir, Vol. 1 (of 2);Hoffmann, E. T. A. (Ernst Theodor Amadeus);1776.0;1822.0;1829.0;1809;['en'];76;{'Gothic fiction'};Hoffmann;Devil+Elixir;https://www.worldcat.org/search?q=Hoffmann+Devil+Elixir&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG39425;The Mysterious Wanderer, Vol. III: A Novel in Three Volumes;Reeve, Sophia;;;1807.0;1807;['en'];5;{'Fiction'};Sophia+Reeve;Mysterious+Wanderer;https://www.worldcat.org/search?q=Sophia+Reeve+Mysterious+Wanderer&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG21554;"Frank Mildmay; Or, the Naval Officer";Marryat, Frederick;1792.0;1848.0;1800.0;1800;['en'];23;{'Great Britain -- History, Naval -- 19th century -- Fiction', 'Great Britain. Royal Navy -- Officers -- Fiction', 'Sea stories'};Frederick+Marryat;Frank+Mildmay;https://www.worldcat.org/search?q=Frederick+Marryat+Frank+Mildmay&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG2824;Sintram and His Companions;La Motte-Fouqué, Friedrich Heinrich Karl, Freiherr de;1777.0;1843.0;1800.0;1800;['en'];44;{'Castles -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction', 'Courtship -- Juvenile fiction', 'Fantasy fiction', 'Conduct of life -- Juvenile fiction', 'Death -- Juvenile fiction', 'Knights and knighthood -- Juvenile fiction', 'Kings and rulers -- Juvenile fiction'};Fouqué+Motte;Sintram+Companions;https://www.worldcat.org/search?q=Fouqué+Motte+Sintram+Companions&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG36071;"Hesperus; or, Forty-Five Dog-Post-Days: A Biography. Vol. I.";Jean Paul;1763.0;1825.0;1864.0;1804;['en'];85;{'Fiction'};Paul+Jean;Hesperus+Forty;https://www.worldcat.org/search?q=Paul+Jean+Hesperus+Forty&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG23944;Bulbs and Blossoms;Le Feuvre, Amy;;1929.0;1800.0;1800;['en'];11;{'Easter stories', 'Brothers and sisters -- Juvenile fiction', 'Orphans -- Juvenile fiction', 'Christian life -- Juvenile fiction', 'Aunts -- Juvenile fiction'};Amy+Feuvre;Bulbs+Blossoms;https://www.worldcat.org/search?q=Amy+Feuvre+Bulbs+Blossoms&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG6692;The Swiss Family Robinson, Told in Words of One Syllable;Aikin, Lucy;1781.0;1864.0;1800.0;1800;['en'];58;{'Islands -- Juvenile fiction', 'Family life -- Juvenile fiction', 'Survival -- Juvenile fiction'};Lucy+Aikin;Swiss+Family;https://www.worldcat.org/search?q=Lucy+Aikin+Swiss+Family&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG22837;The Lost Dahlia;Mitford, Mary Russell;1787.0;1855.0;1800.0;1800;['en'];6;{'England -- Social life and customs -- 19th century -- Fiction', 'Short stories', 'Country life -- England -- Fiction', 'Pastoral fiction'};Mary+Mitford;Lost+Dahlia;https://www.worldcat.org/search?q=Mary+Mitford+Lost+Dahlia&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG14228;Bracebridge Hall;Irving, Washington;1783.0;1859.0;1800.0;1800;['en'];48;{'England -- Social life and customs -- 19th century -- Fiction', 'National characteristics, English -- Fiction'};Washington+Irving;Bracebridge+Hall;https://www.worldcat.org/search?q=Washington+Irving+Bracebridge+Hall&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7816;The Voyage of Captain Popanilla;Disraeli, Benjamin, Earl of Beaconsfield;1804.0;1881.0;1805.0;1805;['en'];32;{'Utopias -- Fiction'};Benjamin+Disraeli;Voyage+Captain;https://www.worldcat.org/search?q=Benjamin+Disraeli+Voyage+Captain&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG31091;Cedar Creek: From the Shanty to the Settlement. A Tale of Canadian Life;Walshe, Elizabeth H. (Elizabeth Hely);;1869.0;1800.0;1800;['en'];16;{'Canada -- Juvenile fiction', 'Irish -- Canada -- Juvenile fiction', 'Frontier and pioneer life -- Canada -- Juvenile fiction'};Elizabeth+Walshe;Cedar+Creek;https://www.worldcat.org/search?q=Elizabeth+Walshe+Cedar+Creek&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG21555;"The Mission; or Scenes in Africa";Marryat, Frederick;1792.0;1848.0;1800.0;1800;['en'];17;{'Africa -- Fiction', 'Adventure stories'};Frederick+Marryat;Mission+Scenes;https://www.worldcat.org/search?q=Frederick+Marryat+Mission+Scenes&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG16053;The Haunted Chamber: A Novel;Duchess;;1897.0;1800.0;1800;['en'];15;{'Fantasy fiction, Irish'};Duchess;Haunted+Chamber;https://www.worldcat.org/search?q=Duchess+Haunted+Chamber&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG22836;Town Versus Country;Mitford, Mary Russell;1787.0;1855.0;1800.0;1800;['en'];6;{'Short stories', 'England -- Social life and customs -- 19th century -- Fiction', 'Country life -- England -- Fiction', 'Pastoral fiction'};Mary+Mitford;Town+Versus;https://www.worldcat.org/search?q=Mary+Mitford+Town+Versus&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG6086;The Scottish Chiefs;Porter, Jane;1776.0;1850.0;1800.0;1800;['en'];40;{'Scotland -- History -- War of Independence, 1285-1371 -- Fiction'};Jane+Porter;Scottish+Chiefs;https://www.worldcat.org/search?q=Jane+Porter+Scottish+Chiefs&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG8880;"Satanstoe; Or, the Littlepage Manuscripts. A Tale of the Colony";Cooper, James Fenimore;1789.0;1851.0;1800.0;1800;['en'];24;{'Antirent War, N.Y., 1839-1846 -- Fiction'};James+Cooper;Satanstoe+Littlepage;https://www.worldcat.org/search?q=James+Cooper+Satanstoe+Littlepage&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG21612;"A Child of the Glens; or, Elsie's Fortunes";Hoare, Edward N.;1842.0;;1800.0;1800;['en'];4;{'Ireland -- Fiction', 'Christian life -- Fiction'};Edward+Hoare;Child+Glens;https://www.worldcat.org/search?q=Edward+Hoare+Child+Glens&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG35294;A Wife's Duty: A Tale;Opie, Amelia;1769.0;1853.0;1806.0;1806;['en'];13;{'Fiction'};Amelia+Opie;Wife+Duty;https://www.worldcat.org/search?q=Amelia+Opie+Wife+Duty&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG161;Sense and Sensibility;Austen, Jane;1775.0;1817.0;1996.0;1806;['en'];5016;{'Sisters -- Fiction', 'Social classes -- Fiction', 'Mate selection -- Fiction', 'Young women -- Fiction', 'Regency fiction', 'England -- Fiction', 'Love stories', 'England -- Social life and customs -- 19th century -- Fiction', 'Domestic fiction', 'Gentry -- England -- Fiction', 'Inheritance and succession -- Fiction'};Jane+Austen;Sense+Sensibility;https://www.worldcat.org/search?q=Jane+Austen+Sense+Sensibility&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG22838;Country Lodgings;Mitford, Mary Russell;1787.0;1855.0;1800.0;1800;['en'];5;{'Courtship -- Fiction', 'Country life -- England -- Fiction', 'Pastoral fiction', 'Short stories', 'England -- Social life and customs -- 19th century -- Fiction', 'Widows -- Fiction'};Mary+Mitford;Country+Lodgings;https://www.worldcat.org/search?q=Mary+Mitford+Country+Lodgings&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG36501;"Olive Leaves; Or, Sketches of Character";Sigourney, L. H. (Lydia Howard);1791.0;1865.0;1800.0;1800;['en'];20;"{""Children's stories"", ""Children's poetry"", 'Christian life -- Juvenile fiction', 'Conduct of life -- Juvenile fiction'}";Sigourney;Olive+Leaves;https://www.worldcat.org/search?q=Sigourney+Olive+Leaves&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG13515;Bracebridge Hall, or The Humorists;Irving, Washington;1783.0;1859.0;1800.0;1800;['en'];24;{'England -- Social life and customs -- 19th century -- Fiction', 'National characteristics, English -- Fiction'};Washington+Irving;Bracebridge+Hall;https://www.worldcat.org/search?q=Washington+Irving+Bracebridge+Hall&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG9826;"Homeward Bound; Or, the Chase: A Tale of the Sea";Cooper, James Fenimore;1789.0;1851.0;1800.0;1800;['en'];58;{'Sea stories', 'Ocean travel -- Fiction', 'Pirates -- Fiction'};James+Cooper;Homeward+Bound;https://www.worldcat.org/search?q=James+Cooper+Homeward+Bound&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG36483;Wilhelm Meister's Apprenticeship and Travels, Vol. I (of 2);Goethe, Johann Wolfgang von;1749.0;1832.0;1900.0;1800;['en'];205;{'Bildungsromans', 'Self-realization -- Fiction', 'German fiction -- Translations into English'};Johann+Goethe;Wilhelm+Meister;https://www.worldcat.org/search?q=Johann+Goethe+Wilhelm+Meister&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG12558;Snarleyyow, or, the Dog Fiend;Marryat, Frederick;1792.0;1848.0;1800.0;1800;['en'];47;{'Historical fiction', 'Dogs -- Fiction', 'Great Britain. Royal Navy -- Fiction', 'Seafaring life -- Fiction'};Frederick+Marryat;Snarleyyow+Fiend;https://www.worldcat.org/search?q=Frederick+Marryat+Snarleyyow+Fiend&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG36403;Titan: A Romance. v. 2 (of 2);Jean Paul;1763.0;1825.0;1863.0;1804;['en'];43;{'Fiction'};Paul+Jean;Titan+Romance;https://www.worldcat.org/search?q=Paul+Jean+Titan+Romance&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG21572;Percival Keene;Marryat, Frederick;1792.0;1848.0;1800.0;1800;['en'];19;{'Great Britain -- History, Naval -- 19th century -- Fiction', 'Napoleonic Wars, 1800-1815 -- Fiction'};Frederick+Marryat;Percival+Keene;https://www.worldcat.org/search?q=Frederick+Marryat+Percival+Keene&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG792;"Wieland; Or, The Transformation: An American Tale";Brown, Charles Brockden;1771.0;1810.0;2009.0;1800;['en'];895;{'Gothic fiction', 'Religious fanaticism -- Fiction', 'Radicals -- Fiction', 'Combustion, Spontaneous -- Fiction', 'Fathers -- Death -- Fiction', 'Horror tales', 'Epistolary fiction', 'Brothers and sisters -- Fiction', 'Psychological fiction', 'Pennsylvania -- History -- Colonial period, ca. 1600-1775 -- Fiction'};Charles+Brown;Wieland+Transformation;https://www.worldcat.org/search?q=Charles+Brown+Wieland+Transformation&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG13010;"Frank Mildmay; Or, The Naval Officer";Marryat, Frederick;1792.0;1848.0;1800.0;1800;['en'];5;{'Sea stories', 'Great Britain. Royal Navy -- Officers -- Fiction', 'Great Britain -- History, Naval -- 19th century -- Fiction'};Frederick+Marryat;Frank+Mildmay;https://www.worldcat.org/search?q=Frederick+Marryat+Frank+Mildmay&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG6490;The Betrothed;Scott, Walter;1771.0;1832.0;1800.0;1800;['en'];30;{'Crusades -- Third, 1189-1192 -- Fiction'};Walter+Scott;Betrothed;https://www.worldcat.org/search?q=Walter+Scott+Betrothed&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG3641;Who Cares? A Story of Adolescence;Hamilton, Cosmo;;1942.0;1802.0;1802;['en'];9;{'Love stories', 'New York (State) -- Fiction'};Cosmo+Hamilton;Cares+Story;https://www.worldcat.org/search?q=Cosmo+Hamilton+Cares+Story&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG52077;"Corinne; or, Italy";Staël, Madame de (Anne-Louise-Germaine);1766.0;1817.0;2008.0;1802;['en'];135;{'Women poets -- Fiction', 'Italy -- History -- 1789-1815 -- Fiction', 'Nobility -- Scotland -- Fiction'};Madame+Staël;Corinne+Italy;https://www.worldcat.org/search?q=Madame+Staël+Corinne+Italy&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG66027;The Woodcutter’s Dog;Nodier, Charles;1780.0;1844.0;1800.0;1800;['en'];86;{'Families -- Juvenile fiction', 'Dogs -- Juvenile fiction', 'Wolves -- Juvenile fiction'};Charles+Nodier;Woodcutter;https://www.worldcat.org/search?q=Charles+Nodier+Woodcutter&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG40407;Mary Seaham: A Novel. Volume 3 of 3;Grey, Mrs. (Elizabeth Caroline);1798.0;1869.0;1800.0;1800;['en'];3;{'Great Britain -- Social life and customs -- 19th century -- Fiction', 'Mate selection -- Fiction', 'Young women -- Fiction'};Mrs+Grey;Mary+Seaham;https://www.worldcat.org/search?q=Mrs+Grey+Mary+Seaham&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG40159;Manners: A Novel, Vol 2;Panache, Madame;1789.0;1881.0;1817.0;1817;['en'];19;{'England -- Social life and customs -- Fiction'};Madame+Panache;Manners+Novel;https://www.worldcat.org/search?q=Madame+Panache+Manners+Novel&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG58173;"The Great Invasion of 1813-14; or, After Leipzig: Being a story of the entry of the allied forces into Alsace and Lorraine, and their march upon Paris after the Battle of Leipzig, called the Battle of the Kings and Nations";Erckmann-Chatrian;;;1815.0;1815;['en'];6;{'French fiction -- Translations into English', 'France -- History -- Invasion of 1814 -- Fiction'};Chatrian+Erckmann;Great+Invasion;https://www.worldcat.org/search?q=Chatrian+Erckmann+Great+Invasion&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG53987;Marjorie Dean Macy's Hamilton Colony;Chase, Josephine;;1931.0;1818.0;1818;['en'];13;{'Bullying -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'College stories', 'College students -- Juvenile fiction', 'Young women -- Social life and customs -- Juvenile fiction'};Josephine+Chase;Marjorie+Dean;https://www.worldcat.org/search?q=Josephine+Chase+Marjorie+Dean&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
