id,title,author,year-birth,year-death,year-worldcat,year-ref,language,downloads,subjects,shortauthor,shorttitle,worldcaturl
PG21453,Captain Mugford: Our Salt and Fresh Water Tutors,"Kingston, William Henry Giles",1814.0,1880.0,1869.0,1869,['en'],13,"{'Brothers -- Juvenile fiction', 'Blacks -- West Indies -- Juvenile fiction', 'Shipwrecks -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Seafaring life -- Juvenile fiction', 'Students -- Juvenile fiction', 'Natural history -- Juvenile fiction', 'Sailors -- Juvenile fiction', 'Pirates -- Juvenile fiction'}",William+Kingston,Captain+Mugford,https://www.worldcat.org/search?q=William+Kingston+Captain+Mugford&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG32,Herland,"Gilman, Charlotte Perkins",1860.0,1935.0,1998.0,1908,['en'],2004,"{'Utopias -- Fiction', 'Utopian fiction', 'Women -- Fiction', 'Black humor'}",Charlotte+Gilman,Herland,https://www.worldcat.org/search?q=Charlotte+Gilman+Herland&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG22737,John Gayther's Garden and the Stories Told Therein,"Stockton, Frank Richard",1834.0,1902.0,1899.0,1899,['en'],61,"{'United States -- Social life and customs -- 19th century -- Fiction', 'Gardeners -- Fiction'}",Frank+Stockton,John+Gayther,https://www.worldcat.org/search?q=Frank+Stockton+John+Gayther&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG22318,"Crocker's Hole: From ""Slain By The Doones"" By R. D. Blackmore","Blackmore, R. D. (Richard Doddridge)",1825.0,1900.0,1900.0,1872,['en'],5,{'England -- Social life and customs -- 19th century -- Fiction'},Blackmore,Crocker+Hole,https://www.worldcat.org/search?q=Blackmore+Crocker+Hole&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG6250,Michel and Angele [A Ladder of Swords] — Volume 1,"Parker, Gilbert",1862.0,1932.0,1912.0,1912,['en'],3,"{'Great Britain -- History -- Elizabeth, 1558-1603 -- Fiction', 'Jersey (Channel Islands) -- Fiction', 'Huguenots -- Fiction'}",Gilbert+Parker,Michel+Angele,https://www.worldcat.org/search?q=Gilbert+Parker+Michel+Angele&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG6662,Little Citizens: The Humours of School Life,"Kelly, Myra",1876.0,1910.0,1904.0,1904,['en'],12,"{'Short stories', 'United States -- Social life and customs -- 20th century -- Fiction', 'Students -- New York (State) -- New York -- Fiction'}",Myra+Kelly,Little+Citizens,https://www.worldcat.org/search?q=Myra+Kelly+Little+Citizens&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG5897,Castle Richmond,"Trollope, Anthony",1815.0,1882.0,1860.0,1860,['en'],108,"{'Great Britain -- Fiction', 'Social classes -- Fiction', 'Ireland -- Fiction', 'Love stories', 'Historical fiction'}",Anthony+Trollope,Castle+Richmond,https://www.worldcat.org/search?q=Anthony+Trollope+Castle+Richmond&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG20366,Wonderwings and other Fairy Stories,"Howes, Edith",1872.0,1954.0,1900.0,1900,['en'],52,"{'Fairies -- Juvenile fiction', ""Children's stories, New Zealand"", 'Fairy tales'}",Edith+Howes,Wonderwings+other,https://www.worldcat.org/search?q=Edith+Howes+Wonderwings+other&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG20551,The White Invaders,"Cummings, Ray",1887.0,1957.0,2012.0,1932,['en'],30,{'Science fiction'},Ray+Cummings,White+Invaders,https://www.worldcat.org/search?q=Ray+Cummings+White+Invaders&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG65813,Citadel of the Star Lords,"Hamilton, Edmond",1904.0,1977.0,2006.0,1950,['en'],114,"{'Extraterrestrial beings -- Fiction', 'Time travel -- Fiction', 'Post-apocalyptic fiction', 'Science fiction', 'Adventure stories', 'Human-alien encounters -- Fiction'}",Edmond+Hamilton,Citadel+Star,https://www.worldcat.org/search?q=Edmond+Hamilton+Citadel+Star&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG20082,Warrior Gap: A Story of the Sioux Outbreak of '68.,"King, Charles",1844.0,1933.0,2006.0,1898,['en'],15,"{'Western stories', 'Dakota Indians -- Wars -- Fiction'}",Charles+King,Warrior+Story,https://www.worldcat.org/search?q=Charles+King+Warrior+Story&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG63546,The Undefeated,"Snaith, J. C. (John Collis)",1876.0,1936.0,1919.0,1919,['en'],16,"{'World War, 1914-1918 -- England -- Fiction'}",Snaith,Undefeated,https://www.worldcat.org/search?q=Snaith+Undefeated&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG61072,"""Our Street""","Thackeray, William Makepeace",1811.0,1863.0,1800.0,1847,['en'],15,{'England -- Social life and customs -- 19th century -- Fiction'},William+Thackeray,Street,https://www.worldcat.org/search?q=William+Thackeray+Street&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG8732,Through the Fray: A Tale of the Luddite Riots,"Henty, G. A. (George Alfred)",1832.0,1902.0,1886.0,1886,['en'],22,{'Luddites -- Juvenile fiction'},Henty,Through+Fray,https://www.worldcat.org/search?q=Henty+Through+Fray&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG4629,Home Scenes and Home Influence; a series of tales and sketches,"Arthur, T. S. (Timothy Shay)",1809.0,1885.0,2003.0,1857,['en'],22,"{'Didactic fiction', 'Family life -- Fiction', 'Marriage -- Fiction', 'Domestic fiction'}",Arthur,Home+Scenes,https://www.worldcat.org/search?q=Arthur+Home+Scenes&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG15282,Uncle Wiggily's Travels,"Garis, Howard Roger",1873.0,1962.0,1922.0,1922,['en'],38,"{'Uncle Wiggily (Fictitious character) -- Juvenile fiction', 'Animals -- Juvenile fiction', 'Rabbits -- Juvenile fiction'}",Howard+Garis,Uncle+Wiggily,https://www.worldcat.org/search?q=Howard+Garis+Uncle+Wiggily&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG48022,"Aurora Floyd, Vol. 3: Fifth Edition","Braddon, M. E. (Mary Elizabeth)",1835.0,1915.0,1863.0,1863,['en'],71,"{'Extortion -- Fiction', 'Bigamy -- Fiction', 'England -- Fiction', 'Domestic fiction', 'Married women -- Fiction', 'Young women -- Fiction'}",Braddon,Aurora+Floyd,https://www.worldcat.org/search?q=Braddon+Aurora+Floyd&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG39237,The Conquest: The Story of a Negro Pioneer,"Micheaux, Oscar",1884.0,1951.0,1913.0,1913,['en'],34,"{'Western stories', 'African American pioneers -- Fiction', 'South Dakota -- Fiction', 'Autobiographical fiction'}",Oscar+Micheaux,Conquest+Story,https://www.worldcat.org/search?q=Oscar+Micheaux+Conquest+Story&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG47368,Some Adventures of Mr. Surelock Keys,"Beeman, Herbert",,,1913.0,1913,['en'],28,"{'Humorous stories, Canadian', 'Detective and mystery stories', 'Fiction', 'Doyle, Arthur Conan, 1859-1930 -- Parodies, imitations, etc.'}",Herbert+Beeman,Some+Adventures,https://www.worldcat.org/search?q=Herbert+Beeman+Some+Adventures&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG11881,The Shadow of the North: A Story of Old New York and a Lost Campaign,"Altsheler, Joseph A. (Joseph Alexander)",1862.0,1919.0,1910.0,1910,['en'],37,"{'United States -- History -- French and Indian War, 1754-1763 -- Juvenile fiction'}",Joseph+Altsheler,Shadow+North,https://www.worldcat.org/search?q=Joseph+Altsheler+Shadow+North&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG56861,Gambolling with Galatea: a Bucolic Romance,"Dunham, Curtis",,,1909.0,1909,['en'],7,"{'Livestock -- Fiction', 'Human-animal relationships -- Fiction', 'Country life -- Fiction'}",Curtis+Dunham,Gambolling+with,https://www.worldcat.org/search?q=Curtis+Dunham+Gambolling+with&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG6176,Pierre and His People: Tales of the Far North. Volume 3.,"Parker, Gilbert",1862.0,1932.0,1912.0,1912,['en'],6,"{'Canada, Northern -- Fiction', 'Short stories, Canadian'}",Gilbert+Parker,Pierre+People,https://www.worldcat.org/search?q=Gilbert+Parker+Pierre+People&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG48549,March Anson and Scoot Bailey of the U.S. Navy,"McClintock, Marshall",1906.0,1967.0,1944.0,1944,['en'],17,"{'World War, 1939-1945 -- Juvenile fiction'}",Marshall+McClintock,March+Anson,https://www.worldcat.org/search?q=Marshall+McClintock+March+Anson&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG11221,The Bent Twig,"Fisher, Dorothy Canfield",1879.0,1958.0,1915.0,1915,['en'],14,"{'Bildungsromans', 'Domestic fiction', 'Middle West -- Fiction', 'Young women -- Fiction'}",Dorothy+Fisher,Bent+Twig,https://www.worldcat.org/search?q=Dorothy+Fisher+Bent+Twig&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG44353,A Ticket to Adventure: A Mystery Story for Girls,"Snell, Roy J. (Roy Judson)",1878.0,1959.0,,1928,['en'],14,"{'Mystery and detective stories', 'Young women -- Juvenile fiction', 'Missing persons -- Juvenile fiction', 'Grandfathers -- Juvenile fiction', 'Alaska -- Juvenile fiction'}",Roy+Snell,Ticket+Adventure,https://www.worldcat.org/search?q=Roy+Snell+Ticket+Adventure&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG28551,The Trail of the Goldseekers: A Record of Travel in Prose and Verse,"Garland, Hamlin",1860.0,1940.0,1892.0,1892,['en'],13,"{'Gold mines and mining -- Alaska', 'Western stories', 'Klondike River Valley (Yukon) -- Gold discoveries -- Fiction'}",Hamlin+Garland,Trail+Goldseekers,https://www.worldcat.org/search?q=Hamlin+Garland+Trail+Goldseekers&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG55813,Autobiography of a Female Slave,"Browne, Martha Griffith",1828.0,1906.0,1856.0,1856,['en'],44,"{'Slavery -- Fiction', 'African American women -- Fiction', 'Didactic fiction', 'Women slaves -- Fiction', 'Kentucky -- Fiction'}",Martha+Browne,Autobiography+Female,https://www.worldcat.org/search?q=Martha+Browne+Autobiography+Female&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG49651,Tedric,"Smith, E. E. (Edward Elmer)",1890.0,1965.0,1978.0,1938,['en'],69,"{'Time -- Fiction', 'Blacksmiths -- Fiction', 'Science fiction', 'Short stories'}",Smith,Tedric,https://www.worldcat.org/search?q=Smith+Tedric&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG16517,Liza of Lambeth,"Maugham, W. Somerset (William Somerset)",1874.0,1965.0,1953.0,1953,['en'],97,{'Working class -- England -- Fiction'},Somerset+Maugham,Liza+Lambeth,https://www.worldcat.org/search?q=Somerset+Maugham+Liza+Lambeth&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG42227,A Witch Shall Be Born,"Howard, Robert E. (Robert Ervin)",1906.0,1936.0,1977.0,1931,['en'],148,"{'Conan (Fictitious character) -- Fiction', 'Fantasy fiction, American'}",Robert+Howard,Witch+Shall,https://www.worldcat.org/search?q=Robert+Howard+Witch+Shall&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7088,The Pilgrim's Progress in Words of One Syllable,"Aikin, Lucy",1781.0,1864.0,1800.0,1800,['en'],122,"{'Christian pilgrims and pilgrimages -- Fiction', 'Christian fiction'}",Lucy+Aikin,Pilgrim+Progress,https://www.worldcat.org/search?q=Lucy+Aikin+Pilgrim+Progress&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG10359,Aunt Jane's Nieces at Millville,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,2006.0,1898,['en'],12,"{'Cousins -- Juvenile fiction', 'Mystery and detective stories', 'Stocks -- Juvenile fiction', 'Family life -- Juvenile fiction', 'Farm life -- Juvenile fiction', 'Young women -- Social life and customs -- Juvenile fiction', 'Uncles -- Juvenile fiction'}",Frank+Baum,Aunt+Jane,https://www.worldcat.org/search?q=Frank+Baum+Aunt+Jane&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG56891,"Helon's Pilgrimage to Jerusalem, Volume 2 (of 2): A picture of Judaism, in the century which preceded the advent of our Savior.","Strauss, Friedrich",1786.0,1863.0,1824.0,1824,['en'],3,{'Jews -- History -- To 70 A.D. -- Fiction'},Friedrich+Strauss,Helon+Pilgrimage,https://www.worldcat.org/search?q=Friedrich+Strauss+Helon+Pilgrimage&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG16683,Secret Bread,"Jesse, F. Tennyson (Fryniwyd Tennyson)",1888.0,1958.0,1916.0,1916,['en'],7,{'Cornwall (England : County) -- Fiction'},Tennyson+Jesse,Secret+Bread,https://www.worldcat.org/search?q=Tennyson+Jesse+Secret+Bread&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG40581,The Secret Service Submarine: A Story of the Present War,"Thorne, Guy",1875.0,1923.0,1915.0,1915,['en'],26,"{'Norfolk (England) -- Fiction', 'World War, 1914-1918 -- Naval operations -- Submarine -- Fiction', 'Spy stories', 'Teachers -- Fiction', 'Boarding schools -- England -- Fiction', 'Adventure stories', 'World War, 1914-1918 -- England -- Fiction'}",Guy+Thorne,Secret+Service,https://www.worldcat.org/search?q=Guy+Thorne+Secret+Service&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG55652,"A Colonial Reformer, Vol. 2 (of 3)","Boldrewood, Rolf",1826.0,1915.0,1890.0,1890,['en'],7,{'Australia -- History -- 19th century -- Fiction'},Rolf+Boldrewood,Colonial+Reformer,https://www.worldcat.org/search?q=Rolf+Boldrewood+Colonial+Reformer&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7726,The Last of the Barons — Volume 12,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,1800.0,1848,['en'],3,"{'Warwick, Richard Neville, Earl of, 1428-1471 -- Fiction', 'Great Britain -- History -- Wars of the Roses, 1455-1485 -- Fiction'}",Edward+Lytton,Last+Barons,https://www.worldcat.org/search?q=Edward+Lytton+Last+Barons&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG38663,The Affair at the Semiramis Hotel,"Mason, A. E. W. (Alfred Edward Woodley)",1865.0,1948.0,1917.0,1917,['en'],36,"{'London (England) -- Fiction', 'Detective and mystery stories', 'Jewelry theft -- Fiction'}",Mason,Affair+Semiramis,https://www.worldcat.org/search?q=Mason+Affair+Semiramis&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG44559,Nightmare Tales,"Blavatsky, H. P. (Helena Petrovna)",1831.0,1891.0,1892.0,1871,['en'],131,"{'Fantasy fiction', 'Dreams -- Fiction'}",Blavatsky,Nightmare+Tales,https://www.worldcat.org/search?q=Blavatsky+Nightmare+Tales&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG33943,Woman,"Marx, Magdeleine",1889.0,1973.0,1920.0,1920,['en'],16,{'Women -- Fiction'},Magdeleine+Marx,Woman,https://www.worldcat.org/search?q=Magdeleine+Marx+Woman&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG12609,Back to the Woods: The Story of a Fall from Grace,"Hobart, George V. (George Vere)",1867.0,1926.0,2005.0,1906,['en'],8,"{'Humorous stories', 'United States -- Social life and customs -- Fiction'}",George+Hobart,Back+Woods,https://www.worldcat.org/search?q=George+Hobart+Back+Woods&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG34190,H.M.S. ----,"Bower, John Graham",1886.0,1940.0,2014.0,1923,['en'],19,"{'Seafaring life -- Fiction', 'World War, 1914-1918 -- Fiction'}",John+Bower,,https://www.worldcat.org/search?q=John+Bower+&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG18207,Coffee and Repartee,"Bangs, John Kendrick",1862.0,1922.0,1899.0,1899,['en'],31,"{'Conversation -- Fiction', 'Boardinghouses -- Fiction', 'Humorous stories'}",John+Bangs,Coffee+Repartee,https://www.worldcat.org/search?q=John+Bangs+Coffee+Repartee&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG17396,The Secret Garden,"Burnett, Frances Hodgson",1849.0,1924.0,2008.0,1896,['en'],2954,"{'Yorkshire (England) -- Juvenile fiction', 'Gardens -- Juvenile fiction', 'Orphans -- Juvenile fiction', 'People with disabilities -- Juvenile fiction'}",Frances+Burnett,Secret+Garden,https://www.worldcat.org/search?q=Frances+Burnett+Secret+Garden&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG59207,Broken to Harness: A Story of English Domestic Life,"Yates, Edmund",1831.0,1894.0,1864.0,1864,['en'],18,{'England -- Fiction'},Edmund+Yates,Broken+Harness,https://www.worldcat.org/search?q=Edmund+Yates+Broken+Harness&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG15562,The S. W. F. Club,"Jacobs, Caroline Emilia",1872.0,1909.0,2015.0,1900,['en'],7,"{'Sisters -- Juvenile fiction', 'Benefactors -- Juvenile fiction', 'Farms -- Juvenile fiction', 'Vermont -- Juvenile fiction'}",Caroline+Jacobs,Club,https://www.worldcat.org/search?q=Caroline+Jacobs+Club&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG17108,The House of the Misty Star: A Romance of Youth and Hope and Love in Old Japan,"Little, Frances",1863.0,1941.0,1915.0,1915,['en'],25,{'Japan -- Fiction'},Frances+Little,House+Misty,https://www.worldcat.org/search?q=Frances+Little+House+Misty&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG60174,The Children of the Abbey: A Tale,"Roche, Regina Maria",,1845.0,1798.0,1798,['en'],32,"{'Gothic fiction', 'Soldiers -- Fiction', 'Nobility -- England -- Fiction', 'Romance fiction', 'Youth -- Conduct of life -- Fiction', 'Fathers and daughters -- Fiction', 'Conduct of life -- Fiction', 'Brothers and sisters -- Fiction', 'Families -- Fiction', 'Inheritance and succession -- Fiction'}",Regina+Roche,Children+Abbey,https://www.worldcat.org/search?q=Regina+Roche+Children+Abbey&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG865,Passing of the Third Floor Back,"Jerome, Jerome K. (Jerome Klapka)",1859.0,1927.0,2009.0,1903,['en'],68,"{'Short stories', 'Fiction'}",Jerome+Jerome,Passing+Third,https://www.worldcat.org/search?q=Jerome+Jerome+Passing+Third&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG44352,The Shadow Passes: A Mystery Story for Boys,"Snell, Roy J. (Roy Judson)",1878.0,1959.0,1926.0,1926,['en'],17,"{'Mystery and detective stories', 'Fishing -- Juvenile fiction', 'Sea stories', 'Chinese -- Juvenile fiction', 'Fishing boats -- Juvenile fiction'}",Roy+Snell,Shadow+Passes,https://www.worldcat.org/search?q=Roy+Snell+Shadow+Passes&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG10569,"Skilled Assistance: Ship's Company, Part 9.","Jacobs, W. W. (William Wymark)",1863.0,1943.0,2014.0,1913,['en'],2,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",Jacobs,Skilled+Assistance,https://www.worldcat.org/search?q=Jacobs+Skilled+Assistance&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG14854,Martha By-the-Day,"Lippmann, Julie M.",1864.0,1952.0,1913.0,1913,['en'],8,"{'New York (N.Y.) -- Fiction', 'Governesses -- Fiction', 'Love stories', 'Working class women -- Fiction'}",Julie+Lippmann,Martha,https://www.worldcat.org/search?q=Julie+Lippmann+Martha&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG35283,"Riven Bonds. Vol. I.: A Novel, in Two Volumes","Werner, E.",1838.0,1918.0,1877.0,1877,['en'],11,{'German fiction -- Translations into English'},Werner,Riven+Bonds,https://www.worldcat.org/search?q=Werner+Riven+Bonds&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG54121,"Tom Pinder, Foundling: A Story of the Holmfirth Flood","Sykes, D. F. E.",1856.0,1920.0,1898.0,1898,['en'],7,"{'Floods -- Fiction', 'Love stories', 'Foundlings -- Fiction', 'Yorkshire (England) -- Fiction'}",Sykes,Pinder+Foundling,https://www.worldcat.org/search?q=Sykes+Pinder+Foundling&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG42423,"Justin Wingate, Ranchman","Whitson, John Harvey",1854.0,1936.0,1905.0,1905,['en'],17,"{'Western stories', 'Fiction'}",John+Whitson,Justin+Wingate,https://www.worldcat.org/search?q=John+Whitson+Justin+Wingate&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG2824,Sintram and His Companions,"La Motte-Fouqué, Friedrich Heinrich Karl, Freiherr de",1777.0,1843.0,1800.0,1800,['en'],44,"{'Castles -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction', 'Courtship -- Juvenile fiction', 'Fantasy fiction', 'Conduct of life -- Juvenile fiction', 'Death -- Juvenile fiction', 'Knights and knighthood -- Juvenile fiction', 'Kings and rulers -- Juvenile fiction'}",Fouqué+Motte,Sintram+Companions,https://www.worldcat.org/search?q=Fouqué+Motte+Sintram+Companions&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG41604,Miss Santa Claus of the Pullman,"Johnston, Annie F. (Annie Fellows)",1863.0,1931.0,1909.0,1909,['en'],33,"{'Children -- Fiction', 'Railroad travel -- Fiction', 'Pullman cars -- Fiction', 'Brothers and sisters -- Fiction', 'Christmas stories'}",Annie+Johnston,Miss+Santa,https://www.worldcat.org/search?q=Annie+Johnston+Miss+Santa&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG6241,"The Lane That Had No Turning, Complete","Parker, Gilbert",1862.0,1932.0,2011.0,1907,['en'],14,"{'Canadian fiction', 'Short stories'}",Gilbert+Parker,Lane+That,https://www.worldcat.org/search?q=Gilbert+Parker+Lane+That&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG56013,The White Dove,"Locke, William John",1863.0,1930.0,1925.0,1925,['en'],9,"{'Families -- Fiction', 'Adultery -- Fiction', 'Man-woman relationships -- Fiction', 'England -- Fiction'}",William+Locke,White+Dove,https://www.worldcat.org/search?q=William+Locke+White+Dove&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG48744,The Missionary: An Indian Tale; vol. III,"Morgan, Lady (Sydney)",1783.0,1859.0,1811.0,1811,['en'],7,"{'Portuguese -- India -- Fiction', 'Missionaries -- Fiction', 'India -- History -- 1526-1765 -- Fiction', 'Love stories', 'Women prophets -- Fiction', 'Historical fiction'}",Lady+Morgan,Missionary+Indian,https://www.worldcat.org/search?q=Lady+Morgan+Missionary+Indian&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG57349,Table d'Hôte,"Ridge, W. Pett (William Pett)",1859.0,1930.0,1901.0,1901,['en'],10,"{'English fiction -- 20th century', 'Short stories, English', 'England -- Social life and customs -- 20th century -- Fiction'}",Pett+Ridge,Table+Hôte,https://www.worldcat.org/search?q=Pett+Ridge+Table+Hôte&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG38694,Peter Binney: A Novel,"Marshall, Archibald",1866.0,1934.0,1772.0,1910,['en'],9,"{'College students -- Fiction', 'College stories', 'Fathers and sons -- Fiction', 'Trinity College (University of Cambridge) -- Fiction'}",Archibald+Marshall,Peter+Binney,https://www.worldcat.org/search?q=Archibald+Marshall+Peter+Binney&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG49553,Love of the Wild,"McKishnie, Archie P.",1875.0,1946.0,1910.0,1910,['en'],2,{'Canadian fiction'},Archie+McKishnie,Love+Wild,https://www.worldcat.org/search?q=Archie+McKishnie+Love+Wild&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG14475,Mary Erskine,"Abbott, Jacob",1803.0,1879.0,1850.0,1850,['en'],8,"{'Orphanages -- Juvenile fiction', 'Wills -- Juvenile fiction', 'Country life -- Juvenile fiction', 'Death -- Juvenile fiction', ""Children's stories"", 'Literacy -- Juvenile fiction', 'Home economics -- Juvenile fiction', 'Orphans -- Juvenile fiction', 'Widows -- Juvenile fiction', 'Education -- Juvenile fiction', 'Missing children -- Juvenile fiction'}",Jacob+Abbott,Mary+Erskine,https://www.worldcat.org/search?q=Jacob+Abbott+Mary+Erskine&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG4303,Denzil Quarrier,"Gissing, George",1857.0,1903.0,1892.0,1892,['en'],17,{'English fiction -- 19th century'},George+Gissing,Denzil+Quarrier,https://www.worldcat.org/search?q=George+Gissing+Denzil+Quarrier&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG55189,"The Summit House Mystery; Or, The Earthly Purgatory","Dougall, L. (Lily)",1858.0,1923.0,1905.0,1905,['en'],2,"{'Georgia -- Fiction', 'Detective and mystery stories', 'Mountain life -- Fiction'}",Dougall,Summit+House,https://www.worldcat.org/search?q=Dougall+Summit+House&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG21132,Frank Oldfield: Lost and Found,"Wilson, Theodore P.",,,1870.0,1870,['en'],14,"{'Christian life -- Juvenile fiction', 'Temperance -- Juvenile fiction'}",Theodore+Wilson,Frank+Oldfield,https://www.worldcat.org/search?q=Theodore+Wilson+Frank+Oldfield&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG6090,What Can She Do?,"Roe, Edward Payson",1838.0,1888.0,2008.0,1873,['en'],13,{'Girls -- Fiction'},Edward+Roe,What,https://www.worldcat.org/search?q=Edward+Roe+What&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG21728,The Dog Crusoe and his Master,"Ballantyne, R. M. (Robert Michael)",1825.0,1894.0,,1870,['en'],50,"{'West (U.S.) -- Discovery and exploration -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction', 'Survival skills -- Juvenile fiction', 'Dogs -- Juvenile fiction', 'Indians of North America -- Juvenile fiction', 'Hunters -- Juvenile fiction', 'Human-animal relationships -- Juvenile fiction'}",Ballantyne,Crusoe+Master,https://www.worldcat.org/search?q=Ballantyne+Crusoe+Master&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
